alpha_color,alpha_texture,alpha_shape,val_macro_f1,raw_matches_ablation,effective_matches_ablation
0.1202419197291033,0.3887084465930318,0.49104963367786475,81.21791874787853,False,False
0.20913851813317816,0.534481882665711,0.256379599201111,85.57508707158999,False,False
0.23636958005564618,0.114678359585389,0.6489520603589649,87.3494342351471,False,False
0.4187317110837135,0.522198551279774,0.05906973763651265,94.1018377460574,False,True
0.31553052404464044,0.15788940381963804,0.5265800721357214,94.65397828114067,False,False
0.344556762367487,0.09202120067101943,0.5634220369614937,94.63507801733228,False,False
0.06862600993170233,0.4575403405161254,0.47383364955217244,74.43306223048116,False,False
0.03237101706761463,0.8813607546081438,0.08626822832424158,66.7629924288548,False,False
0.6278108665576819,0.1052957423264728,0.2668933911158452,96.46814603873294,False,False
0.41162644273521853,0.5375096982588233,0.050863859005957975,93.5808026046887,False,True
0.6065387943079494,0.13339121758473016,0.2600699881073204,96.57223323730442,False,True
0.2182237308119746,0.04515752201236305,0.7366187471756622,80.2669282398695,False,False
0.7487627372358118,0.10324475502511524,0.14799250773907316,96.08673576475526,False,True
0.5226481198947468,0.13372401345283905,0.3436278666524142,96.54941524630031,False,False
0.6499234615880032,0.036282363919393996,0.3137941744926027,96.10012048434257,False,False
0.6003929423346456,0.02850031600535831,0.37110674165999613,96.34847652995417,False,False
0.01692043626627282,0.897858276462438,0.0852212872712892,65.75267665787166,False,False
0.06818146766855958,0.3032661101740266,0.6285524221574139,72.7414436366028,False,False
0.5062250418118085,0.21942350167512087,0.2743514565130707,96.58189554270076,False,True
0.4467741020316119,0.07842517318606974,0.4748007247823184,96.3499034388337,False,False
0.08676764847774851,0.5143047123653558,0.3989276391568958,75.01846486871196,False,False
0.18150817776588937,0.3604861158005421,0.4580057064335686,87.03204892621706,False,False
